start loading dictionary

Dictionary(82256 unique tokens: [u'schlegel', u'katolikos', u'h\xf8yfjellet', u'naturlover', u'lakeier']...)
MmCorpus(69378 documents, 82256 features, 14061447 non-zero entries)
Based on LDA semantic coherence results:
(6721.207551293948, 8232.818711025631, -83.0286940069968)
(2345.7352808391015, 8232.818711025631, -84.28422354992786)
(4125.708219905867, 8232.818711025631, -84.97511430348264)
(6222.024109223463, 7784.0492952668155, -85.1990957079399)
(6443.981360830063, 7784.0492952668155, -85.38802581287405)
(4417.466400747963, 7784.0492952668155, -85.95453617139421)
(8880.540326700813, 7784.0492952668155, -85.82275044640004)
(6625.537093118467, 6300.302681694406, -85.77241668411118)
(2850.5430076485836, 6300.302681694406, -86.56550485593624)
(7232.024263119698, 6300.302681694406, -86.42758355484199)
(3343.339391693701, 6653.138959933368, -87.11570219681559)
(7785.897976698326, 6653.138959933368, -86.95847681849222)
(2439.607236458487, 6771.328581248531, -87.97933707386291)
4 cohenrence: -87.9793370739
(7720.251079460833, 5671.562586317369, 0.3083822185661269)
(5820.079766305226, 5671.562586317369, 0.33423151757836894)
(1648.4269589103953, 5671.562586317369, -0.9014116756681794)
(567.4965263396233, 5671.562586317369, -3.20339699448885)
(1785.3745683176694, 5671.562586317369, -4.359233427264179)
(2050.0736684707194, 5671.562586317369, -5.376822367108074)
(2591.862266676938, 5671.562586317369, -6.159910396073942)
(1786.3828776754733, 5671.562586317369, -7.315182227585139)
(1942.1459897900188, 5671.562586317369, -8.3868533537603)
(4848.348280015267, 3176.1661204520988, -7.963890114581785)
(1270.10981151742, 3176.1661204520988, -8.880461599032763)
(95.19211374406407, 3176.1661204520988, -12.38799462541704)
(1700.7386674761879, 3176.1661204520988, -13.012606805392291)
(1689.2161006696676, 3176.1661204520988, -13.6440170767699)
(2166.378863392028, 3176.1661204520988, -14.026634876585288)
(1248.845694877195, 3176.1661204520988, -14.960090042951771)
(1313.147773487369, 3176.1661204520988, -15.843337754460393)
(1220.3039812293102, 4658.055488300103, -17.18283584567398)
(390.24464859366583, 4658.055488300103, -19.66241536198345)
(1536.4538561814961, 4658.055488300103, -20.77153637548293)
(1790.0333937034477, 4658.055488300103, -21.727900183968416)
(1845.8221764837976, 4658.055488300103, -22.653573465490783)
(1456.9959135752567, 4658.055488300103, -23.81579482683014)
(1468.7330584833808, 4658.055488300103, -24.969992746500328)
(757.5141428219184, 7424.789680499438, -27.252530176310174)
(3860.8440909246096, 7424.789680499438, -27.906468698763213)
(2037.2375505883856, 7424.789680499438, -29.199698308883082)
(2015.4920099108917, 7424.789680499438, -30.50365932806584)
(2304.9609042276497, 7424.789680499438, -31.67341997147951)
(1951.5961651744997, 7424.789680499438, -33.009596745915715)
(694.0126011213033, 6416.753094442928, -35.23377414855939)
(1079.602538871725, 6416.753094442928, -37.0160934359611)
(960.0287326569269, 6416.753094442928, -38.91579774231709)
(795.1888767869783, 6416.753094442928, -41.00388559523744)
(802.2358741796767, 6416.753094442928, -43.083150443377036)
(1899.8765344320766, 6100.3986442601135, -44.24971566175591)
(1651.7672994496077, 6100.3986442601135, -45.55622397703814)
(1880.0103873943785, 6100.3986442601135, -46.733300795563764)
(1845.292848835663, 6100.3986442601135, -47.92901692557267)
(5095.216999240969, 8798.397359409171, -48.4752842558283)
(4091.245815771356, 8798.397359409171, -49.24100431837145)
(4588.917333361863, 8798.397359409171, -49.89192978385612)
(3891.7728795067164, 9448.359008336085, -50.77890605347834)
(4240.798169296161, 9448.359008336085, -51.57999563099053)
(4294.450581390851, 7386.959576500488, -52.12238823053434)
5 cohenrence: -52.1223882305
(643.6278832122828, 10538.321200009703, -2.7956527924701877)
(1881.5108151982618, 10538.321200009703, -4.518595964747152)
(265.9443806841599, 10538.321200009703, -8.198082303473882)
(1170.6955894172827, 10538.321200009703, -10.395502461942781)
(994.4709488114535, 10538.321200009703, -12.756065106401827)
(1954.5596506628885, 10538.321200009703, -14.440918432453625)
(1158.59436923196, 10538.321200009703, -16.648729164251435)
(1873.1502012339972, 10538.321200009703, -18.376125802631424)
(1004.6572842075419, 10538.321200009703, -20.72649758150705)
(5462.607954131073, 5690.286461971059, -20.767331850191994)
(5236.020930297516, 5690.286461971059, -20.850530596450668)
(3252.0322202427296, 5690.286461971059, -21.41001108867183)
(6027.635183645822, 5690.286461971059, -21.35241692171801)
(2130.4899842851323, 5690.286461971059, -22.3348255205626)
(4457.505001423126, 5690.286461971059, -22.578996919465176)
(3981.853686907147, 5690.286461971059, -22.936010049799098)
(4695.029869074391, 5690.286461971059, -23.12826616695029)
(2856.0391301597865, 7760.008155720168, -24.127813806719914)
(5363.3478860215955, 7760.008155720168, -24.49720880621049)
(5151.908252705541, 7760.008155720168, -24.906825010849314)
(3972.7913275174337, 7760.008155720168, -25.576339443234176)
(3722.3116400598724, 7760.008155720168, -26.310977944514704)
(2903.1237920886533, 7760.008155720168, -27.294174002756968)
(3838.856250229597, 7760.008155720168, -27.997982917216053)
(4125.214474755259, 4695.556108079982, -28.127481457422324)
(5756.617256546066, 4695.556108079982, -27.923747989603044)
(1351.8506096902781, 4695.556108079982, -29.16889006639994)
(6343.609735553862, 4695.556108079982, -28.868058653575275)
(2482.6438240530206, 4695.556108079982, -29.505351155670226)
(6412.416257256615, 4695.556108079982, -29.19373155707717)
(9788.595238966576, 8232.818711025631, -29.020642048489258)
(3565.2648288887153, 8232.818711025631, -29.857532159857357)
(6126.563898157681, 8232.818711025631, -30.153026553984933)
(3204.2934199279334, 8232.818711025631, -31.096663397997123)
(6228.565705058059, 8232.818711025631, -31.375645763889157)
(2974.690937524621, 8383.292284072433, -32.41174632816803)
(7628.522211261581, 8383.292284072433, -32.506092894318826)
(3507.283391988615, 8383.292284072433, -33.37749183023452)
(7498.127868541152, 8383.292284072433, -33.48907916971328)
(2157.6929378976247, 10233.528301756995, -35.045709021164896)
(1967.6424715790836, 10233.528301756995, -36.69454232801709)
(2011.123836843225, 10233.528301756995, -38.321518057421954)
(3762.119340588154, 7715.170651704943, -39.03972420944159)
(12927.862358590251, 7715.170651704943, -38.52352795952669)
(3821.303907845024, 9924.326179059006, -39.47792519100811)
6 cohenrence: -39.477925191
(1156.0723135754254, 2094.086209867609, -0.594088958257467)
(153.39269094896719, 2094.086209867609, -3.2079602779968526)
(186.05955190013287, 2094.086209867609, -5.62876604455087)
(6835.425709724607, 2094.086209867609, -4.445764574068805)
(4896.309043819317, 2094.086209867609, -3.596400190702962)
(5369.649233436833, 2094.086209867609, -2.6547548855207688)
(54.6438382013325, 2094.086209867609, -6.3007909879887)
(5054.422521362888, 2094.086209867609, -5.419644662686612)
(1.0, 2094.086209867609, -13.066517223215962)
(999.2434980418781, 10538.321200009703, -15.422292262956605)
(451.25018742444234, 10538.321200009703, -18.57304386843723)
(1786.143469293131, 10538.321200009703, -20.34800331074836)
(1795.8850517785284, 10538.321200009703, -22.117523596757593)
(1707.2364967064411, 10538.321200009703, -23.937665868802995)
(628.8382682194632, 10538.321200009703, -26.75656530088485)
(1305.0844020859608, 10538.321200009703, -28.845315837764172)
(121.46646013500192, 10538.321200009703, -33.30845119183615)
(379.510603176608, 6742.031089522367, -36.185685162635274)
(226.3994366462992, 6742.031089522367, -39.57950081172455)
(379.7618033935838, 6742.031089522367, -42.456073095824756)
(238.28761322093558, 6742.031089522367, -45.79871119994433)
(1326.3161338506707, 6742.031089522367, -47.42466715306578)
(287.26036994602765, 6742.031089522367, -50.58039464332288)
(12.317579433565916, 6742.031089522367, -56.88548368617319)
(30.500645206721053, 1350.6473396794784, -60.67607511584241)
(24.89498230491793, 1350.6473396794784, -64.66974811391466)
(25.886711222767673, 1350.6473396794784, -68.62435762445944)
(50.84738785080442, 1350.6473396794784, -71.90386814036093)
(86.18912014679597, 1350.6473396794784, -74.65566345442927)
(1.0, 1350.6473396794784, -81.86400272180684)
(7551.027362822792, 2400.228955266649, -80.71788322408871)
(7801.748547598679, 2400.228955266649, -79.53909947357863)
(14.42392637468576, 2400.228955266649, -84.65353050186613)
(6203.958754943099, 2400.228955266649, -83.70390703554492)
(15.651076340198898, 2400.228955266649, -88.73668675500585)
(6889.198657195378, 2343.394546036996, -87.6583325208183)
(81.42138457563615, 2343.394546036996, -91.01805039039716)
(4700.371070395245, 2343.394546036996, -90.32200947252714)
(1.0, 2343.394546036996, -98.08136529038671)
(36.70053135422663, 1980.4444228671002, -102.06965061160979)
(5279.285311564542, 1980.4444228671002, -101.08918115622497)
(1.0, 1980.4444228671002, -108.68025771072055)
(120.1278836650271, 3326.628704066714, -112.0014155071512)
(1.0, 3326.628704066714, -120.11113017612028)
(8.385183538583751, 2786.4076842057275, -125.9171723689679)
7 cohenrence: -125.917172369
(1.0, 10227.51718177211, -9.232837129760306)
(7191.479440877602, 10227.51718177211, -9.585022066289403)
(15642.562897006019, 10227.51718177211, -9.160108327280302)
(3545.5386681810023, 10227.51718177211, -10.219500078085826)
(859.1008454546491, 10227.51718177211, -12.696450894085913)
(4240.339638919867, 10227.51718177211, -13.576889375309495)
(3032.704554233914, 10227.51718177211, -14.792516412533466)
(2989.447614869855, 10227.51718177211, -16.022509637167033)
(3316.806257338024, 10227.51718177211, -17.148589138688862)
(14.02045396320701, 722.1116038505428, -21.09025158083744)
(1.0, 722.1116038505428, -27.67243128375491)
(1.0, 722.1116038505428, -34.25461098667238)
(1.0, 722.1116038505428, -40.836790689589854)
(1.0, 722.1116038505428, -47.418970392507326)
(6.7888512978378595, 722.1116038505428, -52.085868343742156)
(1.0, 722.1116038505428, -58.66804804665963)
(1.0, 722.1116038505428, -65.2502277495771)
(6016.103530982956, 11353.682538777955, -65.88533009786498)
(3216.4484753449983, 11353.682538777955, -67.14659444904159)
(983.8154251621859, 11353.682538777955, -69.59245356868051)
(9592.093371660372, 11353.682538777955, -69.76105656073588)
(2687.20463351692, 11353.682538777955, -71.20209722118939)
(3503.763897066343, 11353.682538777955, -72.37780157541943)
(3826.5386694927524, 11353.682538777955, -73.46538306655412)
(1397.7352765094354, 8022.845878033472, -75.21282300596312)
(572.9723917111276, 8022.845878033472, -77.8520339579663)
(3173.9115270316415, 8022.845878033472, -78.77936241710171)
(1772.2136212997343, 8022.845878033472, -80.28942622497394)
(1721.335605011308, 8022.845878033472, -81.82861892750854)
(2331.884374251668, 8022.845878033472, -83.06423544904436)
(491.2845543801768, 6205.737977720326, -85.60044157194724)
(1445.164128085477, 6205.737977720326, -87.05769301771849)
(5530.361024646191, 6205.737977720326, -87.17291426390474)
(8418.971892318912, 6205.737977720326, -86.8679008904914)
(3649.6217894569363, 6205.737977720326, -87.39875169192841)
(2787.318408350466, 3595.2782643055157, -87.65329309357291)
(1633.1564829295219, 3595.2782643055157, -88.44239985006645)
(399.11693255860536, 3595.2782643055157, -90.64052208235928)
(850.7636674839752, 3595.2782643055157, -92.08176437419407)
(2155.372283026573, 8667.385501731404, -93.47336810083519)
(1369.4530247454325, 8667.385501731404, -95.31852388114939)
(1692.2874495195897, 8667.385501731404, -96.95200993539297)
(3892.840674918502, 7130.659167889713, -97.55727447371152)
(1970.527563885849, 7130.659167889713, -98.8433768479539)
(5082.662399787762, 7654.580553319728, -99.2528458629966)
8 cohenrence: -99.252845863
(593.0762484601823, 3010.590358524641, -1.6245684993025722)
(1823.046582225251, 3010.590358524641, -2.1261956433523217)
(843.4951254690607, 3010.590358524641, -3.3985329912288176)
(595.3651573757663, 3010.590358524641, -5.0192495349625315)
(692.5152335349552, 3010.590358524641, -6.488810770170266)
(562.5147183628435, 3010.590358524641, -8.166284941367316)
(481.0500819455276, 3010.590358524641, -10.000205027124531)
(667.5394091481521, 3010.590358524641, -11.506498069582278)
(728.2334967314688, 3010.590358524641, -12.925767806453983)
(1823.4476094551976, 8894.091993494632, -14.510426041718032)
(4209.011095804994, 8894.091993494632, -15.258585551079511)
(5482.356290615338, 8894.091993494632, -15.742437797850968)
(3740.6266893204274, 8894.091993494632, -16.608571871828136)
(6545.616069321768, 8894.091993494632, -16.915163584013186)
(2330.4466823024745, 8894.091993494632, -18.254490861022482)
(2333.063927819635, 8894.091993494632, -19.59269570216286)
(2276.8897849637547, 8894.091993494632, -20.955272555225648)
(2009.389234180723, 10538.321200009703, -22.612459994412756)
(1618.9148393166313, 10538.321200009703, -24.485722173383937)
(1820.0807180413838, 10538.321200009703, -26.241859574197022)
(1652.9303240582472, 10538.321200009703, -28.094328158941973)
(1550.4031843231157, 10538.321200009703, -30.010831394408257)
(1366.5157702165104, 10538.321200009703, -32.05358537898918)
(1908.4716281122735, 10538.321200009703, -33.76230090345346)
(2886.687801784206, 10466.154964566107, -35.050337862255056)
(3955.83932772669, 10466.154964566107, -36.02329177846615)
(3068.3140382620886, 10466.154964566107, -37.25031025523769)
(1962.2204557413334, 10466.154964566107, -38.92438025195886)
(1719.2339817303452, 10466.154964566107, -40.730648134109856)
(1755.6885959835754, 10466.154964566107, -42.5159337060775)
(3246.6400433696012, 6926.664663176977, -43.273691485078906)
(4939.0398423727065, 6926.664663176977, -43.6118989444223)
(2053.3968812202206, 6926.664663176977, -44.82778191513762)
(1710.115050712116, 6926.664663176977, -46.22659967352808)
(1492.5426072752105, 6926.664663176977, -47.76149696782281)
(3295.3338099696925, 10625.456454679996, -48.93224217129453)
(1815.985209564553, 10625.456454679996, -50.69886670998969)
(1467.1131071666236, 10625.456454679996, -52.678822787129405)
(1924.8372056934631, 10625.456454679996, -54.38723406576488)
(2054.171789756767, 8235.937876046588, -55.77586856722878)
(1969.5261206330106, 8235.937876046588, -57.20658284747791)
(1735.8013568900017, 8235.937876046588, -58.763620909702205)
(1961.0944139415578, 6296.770081572326, -59.930155034297464)
(1225.8875281458004, 6296.770081572326, -61.56652675632601)
(3949.4959922442035, 8767.877809352345, -62.36403357658576)
9 cohenrence: -62.3640335766
('score: ', -74.552330229597516)
